Mn_molar_fraction,Fe_molar_fraction,Co_molar_fraction,Ni_molar_fraction,Cu_molar_fraction,Ta_molar_fraction,overpotential_V
0.7,0.0,0.1,0.1,0.0,0.1,0.4821399999999999
0.6,0.0,0.1,0.1,0.2,0.0,0.443921
0.0,0.1,0.3,0.4,0.2,0.0,0.4456699999999999
0.0,0.2,0.0,0.5,0.0,0.3,0.5116930000000001
0.0,0.2,0.2,0.0,0.5,0.1,0.414972
0.1,0.2,0.0,0.0,0.4,0.3,0.43183
0.0,0.0,0.6,0.1,0.3,0.0,0.4526989999999999
0.4,0.5,0.0,0.1,0.0,0.0,0.38773
0.0,0.3,0.3,0.2,0.0,0.2,0.503629
0.0,0.1,0.2,0.6,0.0,0.1,0.47542
0.1,0.0,0.0,0.1,0.4,0.4,0.425438
0.0,0.0,0.0,0.1,0.9,0.0,0.412991
0.4,0.1,0.0,0.0,0.2,0.3,0.40289
0.2,0.0,0.2,0.1,0.5,0.0,0.442393
0.3,0.1,0.0,0.5,0.0,0.1,0.446978
0.0,0.1,0.7,0.0,0.1,0.1,0.4407569999999999
0.0,0.1,0.2,0.3,0.4,0.0,0.426485
0.2,0.0,0.0,0.5,0.3,0.0,0.418739
0.0,0.0,0.4,0.3,0.0,0.3,0.516454
0.3,0.0,0.2,0.3,0.0,0.2,0.4913119999999999
0.2,0.3,0.0,0.2,0.3,0.0,0.413839
0.0,0.4,0.1,0.0,0.5,0.0,0.406566
0.2,0.2,0.0,0.5,0.1,0.0,0.42132
0.3,0.5,0.0,0.0,0.1,0.1,0.3911179999999999
0.6,0.1,0.0,0.2,0.0,0.1,0.411966
0.4,0.1,0.0,0.0,0.4,0.1,0.392385
0.0,0.2,0.1,0.3,0.4,0.0,0.4242359999999999
0.9,0.0,0.0,0.0,0.0,0.1,0.431972
0.4,0.0,0.0,0.3,0.2,0.1,0.430488
0.1,0.0,0.4,0.1,0.0,0.4,0.504211
0.4,0.0,0.1,0.2,0.3,0.0,0.4419949999999999
0.2,0.5,0.0,0.3,0.0,0.0,0.432493
0.3,0.0,0.2,0.0,0.1,0.4,0.4619279999999999
0.1,0.2,0.4,0.3,0.0,0.0,0.460661
0.3,0.1,0.5,0.0,0.0,0.1,0.428143
0.2,0.1,0.7,0.0,0.0,0.0,0.411027
0.0,0.1,0.0,0.3,0.4,0.2,0.4276689999999999
0.1,0.1,0.0,0.0,0.1,0.7,0.44748
0.7,0.0,0.0,0.0,0.3,0.0,0.423146
0.6,0.1,0.0,0.1,0.2,0.0,0.41362
0.0,0.2,0.5,0.3,0.0,0.0,0.4558069999999999
0.0,0.2,0.3,0.0,0.5,0.0,0.403855
0.1,0.4,0.3,0.0,0.0,0.2,0.446972
0.0,0.5,0.1,0.0,0.2,0.2,0.444355
0.0,0.0,0.1,0.3,0.4,0.2,0.428909
0.1,0.0,0.6,0.1,0.0,0.2,0.50034
0.0,0.3,0.3,0.3,0.1,0.0,0.44681
0.2,0.3,0.0,0.0,0.4,0.1,0.413529
0.0,0.0,0.1,0.1,0.6,0.2,0.4205779999999999
0.3,0.1,0.0,0.0,0.5,0.1,0.411364
0.0,0.1,0.0,0.0,0.9,0.0,0.414541
0.5,0.0,0.3,0.1,0.0,0.1,0.5005930000000001
0.1,0.0,0.0,0.1,0.0,0.8,0.5314369999999999
0.0,0.2,0.6,0.0,0.1,0.1,0.440729
0.1,0.5,0.0,0.0,0.4,0.0,0.4226689999999999
0.1,0.3,0.0,0.2,0.4,0.0,0.4166149999999999
0.0,0.0,0.5,0.1,0.1,0.3,0.477574
0.6,0.0,0.0,0.3,0.0,0.1,0.45493
0.1,0.0,0.0,0.5,0.0,0.4,0.464952
0.7,0.1,0.1,0.1,0.0,0.0,0.444579
0.1,0.0,0.0,0.0,0.6,0.3,0.425592
0.1,0.0,0.1,0.1,0.7,0.0,0.432098
0.0,0.1,0.0,0.1,0.5,0.3,0.4309489999999999
0.2,0.0,0.4,0.0,0.3,0.1,0.455092
0.3,0.2,0.3,0.0,0.0,0.2,0.429127
0.7,0.1,0.1,0.0,0.1,0.0,0.38265
0.0,0.1,0.2,0.1,0.0,0.6,0.544459
0.3,0.0,0.5,0.0,0.2,0.0,0.42622
0.5,0.1,0.0,0.3,0.0,0.1,0.419688
0.4,0.1,0.1,0.0,0.4,0.0,0.396565
0.0,0.5,0.0,0.1,0.0,0.4,0.450226
0.3,0.0,0.2,0.0,0.2,0.3,0.4570079999999999
0.1,0.0,0.2,0.3,0.0,0.4,0.515904
0.1,0.5,0.4,0.0,0.0,0.0,0.384492
0.3,0.0,0.4,0.0,0.1,0.2,0.447767
0.0,0.0,0.1,0.0,0.9,0.0,0.416216
0.0,0.1,0.9,0.0,0.0,0.0,0.432602
0.0,0.0,0.1,0.5,0.1,0.3,0.4644569999999999
0.7,0.0,0.1,0.0,0.0,0.2,0.440976
0.0,0.1,0.3,0.3,0.3,0.0,0.4352569999999999
0.2,0.2,0.3,0.3,0.0,0.0,0.454893
0.3,0.0,0.2,0.4,0.1,0.0,0.472746
0.2,0.0,0.2,0.3,0.0,0.3,0.511387
0.2,0.1,0.0,0.0,0.6,0.1,0.40596
0.1,0.4,0.0,0.0,0.5,0.0,0.413941
0.4,0.4,0.1,0.0,0.1,0.0,0.4052969999999999
0.0,0.2,0.6,0.1,0.0,0.1,0.459236
0.6,0.0,0.2,0.0,0.1,0.1,0.439144
0.1,0.0,0.0,0.0,0.4,0.5,0.4322189999999999
0.1,0.0,0.0,0.2,0.2,0.5,0.436713
0.0,0.1,0.1,0.7,0.1,0.0,0.424241
0.1,0.2,0.0,0.4,0.0,0.3,0.468983
0.8,0.1,0.0,0.0,0.0,0.1,0.390359
0.0,0.2,0.4,0.0,0.4,0.0,0.407506
0.1,0.3,0.0,0.0,0.0,0.6,0.4481529999999999
0.2,0.3,0.3,0.0,0.2,0.0,0.4145649999999999
0.5,0.0,0.3,0.1,0.1,0.0,0.457493
0.1,0.0,0.0,0.0,0.7,0.2,0.43059
0.6,0.0,0.1,0.0,0.1,0.2,0.438029
0.0,0.0,0.4,0.1,0.4,0.1,0.447011
0.0,0.2,0.0,0.4,0.3,0.1,0.429777
0.5,0.0,0.0,0.1,0.0,0.4,0.460525
0.1,0.0,0.0,0.6,0.2,0.1,0.431487
0.0,0.0,0.1,0.5,0.4,0.0,0.425099
0.1,0.0,0.2,0.0,0.7,0.0,0.4290899999999999
0.1,0.4,0.0,0.5,0.0,0.0,0.440164
0.0,0.4,0.2,0.1,0.3,0.0,0.426863
0.0,0.1,0.5,0.3,0.0,0.1,0.4780569999999999
0.1,0.2,0.0,0.2,0.0,0.5,0.490338
0.2,0.2,0.0,0.3,0.3,0.0,0.413943
0.2,0.0,0.3,0.0,0.0,0.5,0.478277
0.6,0.0,0.0,0.0,0.4,0.0,0.42786
0.0,0.5,0.2,0.0,0.3,0.0,0.4115229999999999
0.0,0.3,0.0,0.5,0.2,0.0,0.422387
0.4,0.0,0.4,0.1,0.0,0.1,0.5065029999999999
0.3,0.0,0.0,0.3,0.0,0.4,0.496687
0.1,0.1,0.7,0.0,0.0,0.1,0.4524189999999999
0.0,0.2,0.5,0.0,0.2,0.1,0.431278
0.0,0.5,0.0,0.3,0.2,0.0,0.418727
0.5,0.0,0.2,0.2,0.1,0.0,0.470896
0.0,0.4,0.0,0.2,0.3,0.1,0.42467
0.0,0.2,0.3,0.2,0.0,0.3,0.5168689999999999
0.4,0.0,0.3,0.0,0.3,0.0,0.4228369999999999
0.1,0.0,0.2,0.0,0.0,0.7,0.504243
0.4,0.1,0.5,0.0,0.0,0.0,0.380586
0.0,0.7,0.0,0.3,0.0,0.0,0.4526779999999999
0.1,0.5,0.3,0.0,0.0,0.1,0.409867
0.4,0.0,0.0,0.0,0.2,0.4,0.426882
0.3,0.0,0.2,0.3,0.2,0.0,0.4298909999999999
0.0,0.4,0.0,0.0,0.6,0.0,0.416093
0.4,0.1,0.0,0.2,0.0,0.3,0.417857
0.3,0.2,0.0,0.3,0.0,0.2,0.424318
0.0,0.4,0.0,0.3,0.0,0.3,0.45996
0.0,0.0,0.6,0.2,0.1,0.1,0.486188
0.1,0.2,0.3,0.0,0.4,0.0,0.416655
0.2,0.3,0.4,0.0,0.0,0.1,0.405255
0.1,0.5,0.0,0.3,0.0,0.1,0.431471
0.1,0.0,0.3,0.4,0.0,0.2,0.5037159999999999
0.8,0.0,0.1,0.0,0.1,0.0,0.426014
0.0,0.1,0.0,0.0,0.2,0.7,0.450421
0.1,0.0,0.0,0.3,0.4,0.2,0.4268909999999999
0.0,0.1,0.4,0.1,0.0,0.4,0.49836
0.0,0.4,0.0,0.1,0.0,0.5,0.4875819999999999
0.1,0.0,0.4,0.3,0.2,0.0,0.4516979999999999
0.0,0.1,0.2,0.4,0.0,0.3,0.494312
0.0,0.0,0.3,0.1,0.2,0.4,0.469099
0.1,0.6,0.1,0.2,0.0,0.0,0.42854
0.0,0.2,0.0,0.3,0.1,0.4,0.44813
0.0,0.0,0.1,0.0,0.7,0.2,0.418767
0.0,0.0,0.0,0.6,0.3,0.1,0.43393
0.0,0.7,0.2,0.0,0.1,0.0,0.425779
0.1,0.0,0.6,0.1,0.2,0.0,0.445047
0.3,0.2,0.0,0.2,0.3,0.0,0.39625
0.2,0.2,0.0,0.0,0.5,0.1,0.394348
0.0,0.7,0.0,0.1,0.0,0.2,0.471796
0.0,0.0,0.2,0.2,0.1,0.5,0.448218
0.0,0.4,0.3,0.0,0.2,0.1,0.432806
0.1,0.2,0.5,0.0,0.2,0.0,0.4213369999999999
0.0,0.4,0.3,0.2,0.1,0.0,0.4327569999999999
0.3,0.0,0.2,0.0,0.0,0.5,0.490867
0.2,0.0,0.3,0.5,0.0,0.0,0.4785609999999999
0.1,0.0,0.0,0.7,0.1,0.1,0.449609
0.0,0.0,0.1,0.1,0.7,0.1,0.421041
0.0,0.2,0.4,0.0,0.3,0.1,0.422388
0.0,0.3,0.3,0.0,0.3,0.1,0.425519
0.0,0.6,0.0,0.0,0.3,0.1,0.427508
0.0,0.4,0.0,0.4,0.0,0.2,0.470607
0.4,0.0,0.1,0.3,0.0,0.2,0.479311
0.0,0.5,0.2,0.1,0.2,0.0,0.4316569999999999
0.0,0.0,0.0,0.1,0.3,0.6,0.449914
0.0,0.3,0.4,0.2,0.0,0.1,0.469103
0.5,0.1,0.0,0.1,0.0,0.3,0.4251359999999999
0.0,0.0,0.3,0.3,0.4,0.0,0.448941
0.6,0.0,0.0,0.0,0.0,0.4,0.4602489999999999
0.0,0.1,0.0,0.7,0.2,0.0,0.424338
0.0,0.1,0.0,0.1,0.3,0.5,0.4394899999999999
0.1,0.1,0.0,0.7,0.1,0.0,0.4411279999999999
0.2,0.0,0.1,0.0,0.2,0.5,0.456736
0.1,0.3,0.0,0.6,0.0,0.0,0.44317
0.0,0.0,0.5,0.5,0.0,0.0,0.462937
0.1,0.3,0.1,0.5,0.0,0.0,0.441766
0.0,0.3,0.2,0.4,0.1,0.0,0.44359
0.0,0.1,0.1,0.0,0.0,0.8,0.497666
0.3,0.5,0.1,0.1,0.0,0.0,0.421364
0.1,0.0,0.3,0.4,0.2,0.0,0.446978
0.2,0.0,0.0,0.1,0.4,0.3,0.441486
0.1,0.0,0.0,0.4,0.5,0.0,0.404633
0.0,0.0,0.0,0.6,0.4,0.0,0.4277899999999999
0.1,0.0,0.4,0.3,0.0,0.2,0.470977
0.0,0.2,0.0,0.2,0.3,0.3,0.4347229999999999
0.3,0.1,0.0,0.3,0.0,0.3,0.4458359999999999
0.0,0.0,0.0,0.3,0.0,0.7,0.485783
0.3,0.1,0.1,0.0,0.0,0.5,0.4273979999999999
0.4,0.5,0.1,0.0,0.0,0.0,0.360648
0.0,0.2,0.0,0.1,0.5,0.2,0.435846
0.0,0.1,0.0,0.0,0.6,0.3,0.4222359999999999
0.0,0.2,0.5,0.2,0.1,0.0,0.440125
0.2,0.0,0.4,0.1,0.3,0.0,0.4308359999999999
0.1,0.1,0.0,0.6,0.2,0.0,0.423099
0.0,0.0,0.5,0.2,0.3,0.0,0.455733
0.0,0.1,0.0,0.3,0.6,0.0,0.410797
0.6,0.2,0.0,0.1,0.0,0.1,0.368946
0.0,0.5,0.2,0.1,0.0,0.2,0.470199
0.0,0.0,0.4,0.1,0.2,0.3,0.4792189999999999
0.3,0.3,0.3,0.0,0.0,0.1,0.423983
0.0,0.0,0.1,0.0,0.8,0.1,0.4220069999999999
0.4,0.0,0.0,0.0,0.1,0.5,0.442356
0.0,0.0,0.1,0.0,0.1,0.8,0.474854
0.3,0.0,0.2,0.1,0.0,0.4,0.511738
0.0,0.1,0.7,0.0,0.2,0.0,0.419133
0.4,0.1,0.0,0.0,0.1,0.4,0.4190779999999999
0.0,0.0,0.4,0.2,0.0,0.4,0.517404
0.5,0.3,0.0,0.1,0.1,0.0,0.408425
0.0,0.2,0.1,0.2,0.5,0.0,0.4183
0.0,0.6,0.1,0.0,0.3,0.0,0.419667
0.0,0.0,0.3,0.6,0.1,0.0,0.442643
0.2,0.5,0.0,0.1,0.0,0.2,0.412631
0.1,0.1,0.1,0.7,0.0,0.0,0.445743
0.4,0.1,0.0,0.2,0.3,0.0,0.4128779999999999
0.2,0.1,0.0,0.5,0.2,0.0,0.422548
0.0,0.1,0.0,0.0,0.3,0.6,0.445497
0.0,0.4,0.0,0.0,0.2,0.4,0.438367
0.0,0.8,0.0,0.1,0.0,0.1,0.46292
0.0,0.2,0.2,0.0,0.3,0.3,0.447409
0.0,0.0,0.1,0.2,0.7,0.0,0.421427
0.0,0.2,0.1,0.0,0.7,0.0,0.396981
0.3,0.1,0.0,0.4,0.0,0.2,0.4430939999999999
0.3,0.0,0.2,0.2,0.3,0.0,0.445051
0.0,0.0,0.3,0.5,0.0,0.2,0.477126
0.3,0.2,0.0,0.0,0.3,0.2,0.38621
0.0,0.0,0.2,0.1,0.2,0.5,0.459837
0.5,0.0,0.2,0.1,0.2,0.0,0.444306
0.3,0.0,0.0,0.0,0.6,0.1,0.428421
0.1,0.1,0.0,0.0,0.8,0.0,0.419108
0.0,0.0,0.1,0.3,0.3,0.3,0.438751
0.0,0.4,0.2,0.0,0.0,0.4,0.433036
0.3,0.2,0.3,0.0,0.2,0.0,0.386856
0.0,0.0,0.0,0.2,0.4,0.4,0.435064
0.0,0.1,0.2,0.3,0.0,0.4,0.504468
0.1,0.2,0.3,0.0,0.0,0.4,0.462139
0.3,0.1,0.0,0.4,0.2,0.0,0.4067
0.4,0.2,0.0,0.3,0.1,0.0,0.3664159999999999
0.0,0.5,0.1,0.0,0.1,0.3,0.433785
0.7,0.1,0.0,0.0,0.2,0.0,0.356252
0.4,0.0,0.3,0.3,0.0,0.0,0.499796
0.0,0.0,0.0,0.1,0.7,0.2,0.427093
