Mn_molar_fraction,Fe_molar_fraction,Co_molar_fraction,Ni_molar_fraction,La_molar_fraction,Ce_molar_fraction,overpotential_V
0.0,0.2,0.2,0.0,0.5,0.1,0.4121579999999999
0.1,0.2,0.0,0.0,0.4,0.3,0.390204
0.0,0.0,0.6,0.1,0.3,0.0,0.457967
0.4,0.5,0.0,0.1,0.0,0.0,0.354998
0.0,0.3,0.3,0.2,0.0,0.2,0.471858
0.0,0.1,0.2,0.6,0.0,0.1,0.56296
0.1,0.0,0.0,0.1,0.4,0.4,0.437943
0.0,0.0,0.0,0.1,0.9,0.0,0.423044
0.4,0.1,0.0,0.0,0.2,0.3,0.37368
0.2,0.0,0.2,0.1,0.5,0.0,0.414093
0.3,0.1,0.0,0.5,0.0,0.1,0.438537
0.0,0.1,0.7,0.0,0.1,0.1,0.514732
0.0,0.1,0.2,0.3,0.4,0.0,0.3669659999999999
0.2,0.0,0.0,0.5,0.3,0.0,0.375092
0.0,0.0,0.4,0.3,0.0,0.3,0.553142
0.3,0.0,0.2,0.3,0.0,0.2,0.457477
0.2,0.3,0.0,0.2,0.3,0.0,0.369345
0.0,0.4,0.1,0.0,0.5,0.0,0.386227
0.2,0.2,0.0,0.5,0.1,0.0,0.370913
0.3,0.5,0.0,0.0,0.1,0.1,0.365172
0.6,0.1,0.0,0.2,0.0,0.1,0.363411
0.4,0.1,0.0,0.0,0.4,0.1,0.354617
0.0,0.2,0.1,0.3,0.4,0.0,0.367105
0.9,0.0,0.0,0.0,0.0,0.1,0.420436
0.4,0.0,0.0,0.3,0.2,0.1,0.386526
0.1,0.0,0.4,0.1,0.0,0.4,0.427982
0.4,0.0,0.1,0.2,0.3,0.0,0.378098
0.2,0.5,0.0,0.3,0.0,0.0,0.359668
0.3,0.0,0.2,0.0,0.1,0.4,0.426513
0.1,0.2,0.4,0.3,0.0,0.0,0.426124
0.3,0.1,0.5,0.0,0.0,0.1,0.427088
0.2,0.1,0.7,0.0,0.0,0.0,0.430921
0.0,0.1,0.0,0.3,0.4,0.2,0.434055
0.1,0.1,0.0,0.0,0.1,0.7,0.390406
0.7,0.0,0.0,0.0,0.3,0.0,0.389532
0.6,0.1,0.0,0.1,0.2,0.0,0.364124
0.0,0.2,0.5,0.3,0.0,0.0,0.467628
0.0,0.2,0.3,0.0,0.5,0.0,0.429193
0.1,0.4,0.3,0.0,0.0,0.2,0.4182
0.0,0.5,0.1,0.0,0.2,0.2,0.392317
0.0,0.0,0.1,0.3,0.4,0.2,0.4473729999999999
0.1,0.0,0.6,0.1,0.0,0.2,0.495602
0.0,0.3,0.3,0.3,0.1,0.0,0.38511
0.2,0.3,0.0,0.0,0.4,0.1,0.377696
0.0,0.0,0.1,0.1,0.6,0.2,0.427464
0.3,0.1,0.0,0.0,0.5,0.1,0.360164
0.0,0.1,0.0,0.0,0.9,0.0,0.4011139999999999
0.5,0.0,0.3,0.1,0.0,0.1,0.422318
0.1,0.0,0.0,0.1,0.0,0.8,0.4156979999999999
0.0,0.2,0.6,0.0,0.1,0.1,0.4797939999999999
0.1,0.5,0.0,0.0,0.4,0.0,0.417467
0.1,0.3,0.0,0.2,0.4,0.0,0.39378
0.0,0.0,0.5,0.1,0.1,0.3,0.502351
0.6,0.0,0.0,0.3,0.0,0.1,0.406353
0.1,0.0,0.0,0.5,0.0,0.4,0.568451
0.7,0.1,0.1,0.1,0.0,0.0,0.363469
0.1,0.0,0.0,0.0,0.6,0.3,0.42863
0.1,0.0,0.1,0.1,0.7,0.0,0.400093
0.0,0.1,0.0,0.1,0.5,0.3,0.421468
0.2,0.0,0.4,0.0,0.3,0.1,0.462952
0.3,0.2,0.3,0.0,0.0,0.2,0.390084
0.7,0.1,0.1,0.0,0.1,0.0,0.354189
0.0,0.1,0.2,0.1,0.0,0.6,0.516625
0.3,0.0,0.5,0.0,0.2,0.0,0.44432
0.5,0.1,0.0,0.3,0.0,0.1,0.383247
0.4,0.1,0.1,0.0,0.4,0.0,0.373026
0.0,0.5,0.0,0.1,0.0,0.4,0.469401
0.3,0.0,0.2,0.0,0.2,0.3,0.425616
0.1,0.0,0.2,0.3,0.0,0.4,0.5176229999999999
0.1,0.5,0.4,0.0,0.0,0.0,0.426239
0.3,0.0,0.4,0.0,0.1,0.2,0.4979939999999999
0.0,0.0,0.1,0.0,0.9,0.0,0.4106
0.0,0.1,0.9,0.0,0.0,0.0,0.516854
0.0,0.0,0.1,0.5,0.1,0.3,0.500819
0.7,0.0,0.1,0.0,0.0,0.2,0.4216899999999999
0.0,0.1,0.3,0.3,0.3,0.0,0.399507
0.2,0.2,0.3,0.3,0.0,0.0,0.384231
0.3,0.0,0.2,0.4,0.1,0.0,0.415956
0.2,0.0,0.2,0.3,0.0,0.3,0.519158
0.2,0.1,0.0,0.0,0.6,0.1,0.370186
0.1,0.4,0.0,0.0,0.5,0.0,0.403986
0.4,0.4,0.1,0.0,0.1,0.0,0.368865
0.0,0.2,0.6,0.1,0.0,0.1,0.5124850000000001
0.6,0.0,0.2,0.0,0.1,0.1,0.397002
0.1,0.0,0.0,0.0,0.4,0.5,0.43943
0.1,0.0,0.0,0.2,0.2,0.5,0.406621
0.0,0.1,0.1,0.7,0.1,0.0,0.439385
0.1,0.2,0.0,0.4,0.0,0.3,0.414677
0.8,0.1,0.0,0.0,0.0,0.1,0.354623
0.0,0.2,0.4,0.0,0.4,0.0,0.4292149999999999
0.1,0.3,0.0,0.0,0.0,0.6,0.4186069999999999
0.2,0.3,0.3,0.0,0.2,0.0,0.413484
0.5,0.0,0.3,0.1,0.1,0.0,0.42253
0.1,0.0,0.0,0.0,0.7,0.2,0.422969
0.6,0.0,0.1,0.0,0.1,0.2,0.402597
0.0,0.0,0.4,0.1,0.4,0.1,0.438862
0.0,0.2,0.0,0.4,0.3,0.1,0.424234
0.5,0.0,0.0,0.1,0.0,0.4,0.431046
0.1,0.0,0.0,0.6,0.2,0.1,0.411988
0.0,0.0,0.1,0.5,0.4,0.0,0.37216
0.1,0.0,0.2,0.0,0.7,0.0,0.413459
0.1,0.4,0.0,0.5,0.0,0.0,0.382704
0.0,0.4,0.2,0.1,0.3,0.0,0.3765409999999999
0.0,0.1,0.5,0.3,0.0,0.1,0.563503
0.1,0.2,0.0,0.2,0.0,0.5,0.4163489999999999
0.2,0.2,0.0,0.3,0.3,0.0,0.3760179999999999
0.2,0.0,0.3,0.0,0.0,0.5,0.408853
0.6,0.0,0.0,0.0,0.4,0.0,0.384964
0.0,0.5,0.2,0.0,0.3,0.0,0.3965889999999999
0.0,0.3,0.0,0.5,0.2,0.0,0.4043469999999999
0.4,0.0,0.4,0.1,0.0,0.1,0.457707
0.3,0.0,0.0,0.3,0.0,0.4,0.448194
0.1,0.1,0.7,0.0,0.0,0.1,0.483996
0.0,0.2,0.5,0.0,0.2,0.1,0.466337
0.0,0.5,0.0,0.3,0.2,0.0,0.3914019999999999
0.5,0.0,0.2,0.2,0.1,0.0,0.418936
0.0,0.4,0.0,0.2,0.3,0.1,0.410817
0.0,0.2,0.3,0.2,0.0,0.3,0.4658529999999999
0.4,0.0,0.3,0.0,0.3,0.0,0.416964
0.1,0.0,0.2,0.0,0.0,0.7,0.417255
0.4,0.1,0.5,0.0,0.0,0.0,0.425533
0.0,0.7,0.0,0.3,0.0,0.0,0.4168949999999999
0.1,0.5,0.3,0.0,0.0,0.1,0.424387
0.4,0.0,0.0,0.0,0.2,0.4,0.411746
0.3,0.0,0.2,0.3,0.2,0.0,0.392509
0.0,0.4,0.0,0.0,0.6,0.0,0.407934
0.4,0.1,0.0,0.2,0.0,0.3,0.389106
0.3,0.2,0.0,0.3,0.0,0.2,0.375967
0.0,0.4,0.0,0.3,0.0,0.3,0.464259
0.0,0.0,0.6,0.2,0.1,0.1,0.533594
0.1,0.2,0.3,0.0,0.4,0.0,0.433406
0.2,0.3,0.4,0.0,0.0,0.1,0.426381
0.1,0.5,0.0,0.3,0.0,0.1,0.404455
0.1,0.0,0.3,0.4,0.0,0.2,0.508939
0.8,0.0,0.1,0.0,0.1,0.0,0.406592
0.0,0.1,0.0,0.0,0.2,0.7,0.402571
0.1,0.0,0.0,0.3,0.4,0.2,0.439813
0.0,0.1,0.4,0.1,0.0,0.4,0.607118
0.0,0.4,0.0,0.1,0.0,0.5,0.467107
0.1,0.0,0.4,0.3,0.2,0.0,0.422427
0.0,0.1,0.2,0.4,0.0,0.3,0.55806
0.0,0.0,0.3,0.1,0.2,0.4,0.475391
0.1,0.6,0.1,0.2,0.0,0.0,0.381496
0.0,0.2,0.0,0.3,0.1,0.4,0.420525
0.0,0.0,0.1,0.0,0.7,0.2,0.434376
0.0,0.0,0.0,0.6,0.3,0.1,0.4236859999999999
0.0,0.7,0.2,0.0,0.1,0.0,0.4015039999999999
0.1,0.0,0.6,0.1,0.2,0.0,0.459485
0.3,0.2,0.0,0.2,0.3,0.0,0.364575
0.2,0.2,0.0,0.0,0.5,0.1,0.373588
0.0,0.7,0.0,0.1,0.0,0.2,0.4264819999999999
0.0,0.0,0.2,0.2,0.1,0.5,0.4494189999999999
0.0,0.4,0.3,0.0,0.2,0.1,0.4283899999999999
0.1,0.2,0.5,0.0,0.2,0.0,0.447308
0.0,0.4,0.3,0.2,0.1,0.0,0.387127
0.3,0.0,0.2,0.0,0.0,0.5,0.4519229999999999
0.2,0.0,0.3,0.5,0.0,0.0,0.4696899999999999
0.1,0.0,0.0,0.7,0.1,0.1,0.424793
0.0,0.0,0.1,0.1,0.7,0.1,0.421555
0.0,0.2,0.4,0.0,0.3,0.1,0.438295
0.0,0.3,0.3,0.0,0.3,0.1,0.4231189999999999
0.0,0.6,0.0,0.0,0.3,0.1,0.415894
0.0,0.4,0.0,0.4,0.0,0.2,0.444335
0.4,0.0,0.1,0.3,0.0,0.2,0.417896
0.0,0.5,0.2,0.1,0.2,0.0,0.381627
0.0,0.0,0.0,0.0,0.4,0.6,0.428125
0.0,0.0,0.0,0.1,0.3,0.6,0.435542
0.0,0.3,0.4,0.2,0.0,0.1,0.451553
0.5,0.1,0.0,0.1,0.0,0.3,0.3698099999999999
0.0,0.0,0.3,0.3,0.4,0.0,0.401301
0.6,0.0,0.0,0.0,0.0,0.4,0.452553
0.0,0.1,0.0,0.7,0.2,0.0,0.382583
0.0,0.1,0.0,0.1,0.3,0.5,0.4088
0.1,0.1,0.0,0.7,0.1,0.0,0.382819
0.2,0.0,0.1,0.0,0.2,0.5,0.421012
0.1,0.3,0.0,0.6,0.0,0.0,0.385227
0.0,0.0,0.5,0.5,0.0,0.0,0.549706
0.1,0.3,0.1,0.5,0.0,0.0,0.388038
0.0,0.3,0.2,0.4,0.1,0.0,0.38373
0.0,0.1,0.1,0.0,0.0,0.8,0.499762
0.3,0.5,0.1,0.1,0.0,0.0,0.352971
0.1,0.0,0.3,0.4,0.2,0.0,0.386886
0.2,0.0,0.0,0.1,0.4,0.3,0.415397
0.1,0.0,0.0,0.4,0.5,0.0,0.3857219999999999
0.0,0.0,0.0,0.6,0.4,0.0,0.380583
0.1,0.0,0.4,0.3,0.0,0.2,0.533428
0.0,0.2,0.0,0.2,0.3,0.3,0.4270029999999999
0.3,0.1,0.0,0.3,0.0,0.3,0.4103979999999999
0.0,0.0,0.0,0.3,0.0,0.7,0.518854
0.3,0.1,0.1,0.0,0.0,0.5,0.388164
0.4,0.5,0.1,0.0,0.0,0.0,0.357448
0.0,0.2,0.0,0.1,0.5,0.2,0.413364
0.0,0.1,0.0,0.0,0.6,0.3,0.416087
0.0,0.2,0.5,0.2,0.1,0.0,0.44965
0.2,0.0,0.4,0.1,0.3,0.0,0.4519649999999999
0.1,0.1,0.0,0.6,0.2,0.0,0.369496
0.0,0.0,0.5,0.2,0.3,0.0,0.42606
0.0,0.1,0.0,0.3,0.6,0.0,0.394786
0.6,0.2,0.0,0.1,0.0,0.1,0.340246
0.0,0.5,0.2,0.1,0.0,0.2,0.4403479999999999
0.0,0.0,0.4,0.1,0.2,0.3,0.483106
0.3,0.3,0.3,0.0,0.0,0.1,0.3936199999999999
0.0,0.0,0.1,0.0,0.8,0.1,0.419387
0.4,0.0,0.0,0.0,0.1,0.5,0.435117
0.0,0.0,0.1,0.0,0.1,0.8,0.435271
0.3,0.0,0.2,0.1,0.0,0.4,0.453229
0.0,0.1,0.7,0.0,0.2,0.0,0.481746
0.4,0.1,0.0,0.0,0.1,0.4,0.375459
0.0,0.0,0.4,0.2,0.0,0.4,0.653474
0.5,0.3,0.0,0.1,0.1,0.0,0.358095
0.0,0.2,0.1,0.2,0.5,0.0,0.371053
0.0,0.6,0.1,0.0,0.3,0.0,0.387758
0.0,0.0,0.3,0.6,0.1,0.0,0.497374
0.2,0.5,0.0,0.1,0.0,0.2,0.378019
0.1,0.1,0.1,0.7,0.0,0.0,0.447613
0.4,0.1,0.0,0.2,0.3,0.0,0.3720219999999999
0.2,0.1,0.0,0.5,0.2,0.0,0.379688
0.0,0.1,0.0,0.0,0.3,0.6,0.402712
0.0,0.4,0.0,0.0,0.2,0.4,0.433863
0.0,0.8,0.0,0.1,0.0,0.1,0.4213689999999999
0.0,0.2,0.2,0.0,0.3,0.3,0.4348439999999999
0.0,0.0,0.1,0.2,0.7,0.0,0.38826
0.0,0.2,0.1,0.0,0.7,0.0,0.392226
0.3,0.1,0.0,0.4,0.0,0.2,0.433796
0.3,0.0,0.2,0.2,0.3,0.0,0.407
0.0,0.0,0.3,0.5,0.0,0.2,0.697823
0.3,0.2,0.0,0.0,0.3,0.2,0.363232
0.0,0.0,0.2,0.1,0.2,0.5,0.469228
0.5,0.0,0.2,0.1,0.2,0.0,0.420932
0.3,0.0,0.0,0.0,0.6,0.1,0.428438
0.1,0.1,0.0,0.0,0.8,0.0,0.405529
0.0,0.0,0.1,0.3,0.3,0.3,0.4532479999999999
0.0,0.4,0.2,0.0,0.0,0.4,0.474989
0.3,0.2,0.3,0.0,0.2,0.0,0.406074
0.0,0.0,0.0,0.2,0.4,0.4,0.4440659999999999
0.0,0.1,0.2,0.3,0.0,0.4,0.566736
0.1,0.2,0.3,0.0,0.0,0.4,0.454032
0.3,0.1,0.0,0.4,0.2,0.0,0.385455
0.4,0.2,0.0,0.3,0.1,0.0,0.373216
0.0,0.5,0.1,0.0,0.1,0.3,0.425145
0.7,0.1,0.0,0.0,0.2,0.0,0.369665
0.4,0.0,0.3,0.3,0.0,0.0,0.461238
0.0,0.0,0.0,0.1,0.7,0.2,0.452975
