Mn_molar_fraction,Fe_molar_fraction,Co_molar_fraction,Cu_molar_fraction,Sn_molar_fraction,Ta_molar_fraction,overpotential_V
0.0,0.4,0.4,0.1,0.0,0.1,0.492407
0.0,0.0,0.4,0.1,0.3,0.2,0.478583
0.9,0.0,0.0,0.0,0.1,0.0,0.55693
0.5,0.1,0.0,0.0,0.4,0.0,0.401021
0.0,0.2,0.3,0.0,0.4,0.1,0.457192
0.2,0.3,0.1,0.0,0.4,0.0,0.399908
0.3,0.0,0.0,0.0,0.0,0.7,0.60639
0.6,0.0,0.0,0.1,0.2,0.1,0.475735
0.7,0.0,0.1,0.1,0.0,0.1,0.609305
0.6,0.0,0.1,0.1,0.2,0.0,0.454652
0.0,0.1,0.3,0.4,0.2,0.0,0.441558
0.0,0.2,0.0,0.5,0.0,0.3,0.538392
0.0,0.2,0.2,0.0,0.5,0.1,0.4392529999999999
0.1,0.2,0.0,0.0,0.4,0.3,0.429602
0.0,0.0,0.6,0.1,0.3,0.0,0.47333
0.4,0.5,0.0,0.1,0.0,0.0,0.495822
0.0,0.3,0.3,0.2,0.0,0.2,0.518475
0.0,0.1,0.2,0.6,0.0,0.1,0.486667
0.1,0.0,0.0,0.1,0.4,0.4,0.448403
0.0,0.0,0.0,0.1,0.9,0.0,0.44359
0.4,0.1,0.0,0.0,0.2,0.3,0.450396
0.2,0.0,0.2,0.1,0.5,0.0,0.4230359999999999
0.3,0.1,0.0,0.5,0.0,0.1,0.539187
0.0,0.1,0.7,0.0,0.1,0.1,0.462819
0.0,0.1,0.2,0.3,0.4,0.0,0.423622
0.2,0.0,0.0,0.5,0.3,0.0,0.45979
0.0,0.0,0.4,0.3,0.0,0.3,0.583986
0.3,0.0,0.2,0.3,0.0,0.2,0.572792
0.2,0.3,0.0,0.2,0.3,0.0,0.39053
0.0,0.4,0.1,0.0,0.5,0.0,0.434108
0.2,0.2,0.0,0.5,0.1,0.0,0.442589
0.3,0.5,0.0,0.0,0.1,0.1,0.431217
0.6,0.1,0.0,0.2,0.0,0.1,0.533247
0.4,0.1,0.0,0.0,0.4,0.1,0.40337
0.0,0.2,0.1,0.3,0.4,0.0,0.412567
0.9,0.0,0.0,0.0,0.0,0.1,0.607796
0.4,0.0,0.0,0.3,0.2,0.1,0.461243
0.1,0.0,0.4,0.1,0.0,0.4,0.5815859999999999
0.4,0.0,0.1,0.2,0.3,0.0,0.415213
0.2,0.5,0.0,0.3,0.0,0.0,0.467731
0.3,0.0,0.2,0.0,0.1,0.4,0.499708
0.1,0.2,0.4,0.3,0.0,0.0,0.461527
0.3,0.1,0.5,0.0,0.0,0.1,0.555663
0.2,0.1,0.7,0.0,0.0,0.0,0.4635319999999999
0.0,0.1,0.0,0.3,0.4,0.2,0.433584
0.1,0.1,0.0,0.0,0.1,0.7,0.449666
0.7,0.0,0.0,0.0,0.3,0.0,0.4470229999999999
0.6,0.1,0.0,0.1,0.2,0.0,0.432968
0.0,0.2,0.5,0.3,0.0,0.0,0.439043
0.0,0.2,0.3,0.0,0.5,0.0,0.399592
0.1,0.4,0.3,0.0,0.0,0.2,0.5082810000000001
0.0,0.5,0.1,0.0,0.2,0.2,0.450192
0.0,0.0,0.1,0.3,0.4,0.2,0.441839
0.1,0.0,0.6,0.1,0.0,0.2,0.588055
0.0,0.3,0.3,0.3,0.1,0.0,0.419243
0.2,0.3,0.0,0.0,0.4,0.1,0.404358
0.0,0.0,0.1,0.1,0.6,0.2,0.454974
0.3,0.1,0.0,0.0,0.5,0.1,0.408755
0.0,0.1,0.0,0.0,0.9,0.0,0.42561
0.5,0.0,0.3,0.1,0.0,0.1,0.653933
0.1,0.0,0.0,0.1,0.0,0.8,0.621939
0.0,0.2,0.6,0.0,0.1,0.1,0.464225
0.1,0.5,0.0,0.0,0.4,0.0,0.415408
0.1,0.3,0.0,0.2,0.4,0.0,0.405491
0.0,0.0,0.5,0.1,0.1,0.3,0.485865
0.6,0.0,0.0,0.3,0.0,0.1,0.621825
0.1,0.0,0.0,0.5,0.0,0.4,0.5785520000000001
0.7,0.1,0.1,0.1,0.0,0.0,0.570671
0.1,0.0,0.0,0.0,0.6,0.3,0.443712
0.1,0.0,0.1,0.1,0.7,0.0,0.430688
0.0,0.1,0.0,0.1,0.5,0.3,0.436343
0.2,0.0,0.4,0.0,0.3,0.1,0.446161
0.3,0.2,0.3,0.0,0.0,0.2,0.551
0.7,0.1,0.1,0.0,0.1,0.0,0.47491
0.0,0.1,0.2,0.1,0.0,0.6,0.5672010000000001
0.3,0.0,0.5,0.0,0.2,0.0,0.413023
0.5,0.1,0.0,0.3,0.0,0.1,0.529536
0.4,0.1,0.1,0.0,0.4,0.0,0.389906
0.0,0.5,0.0,0.1,0.0,0.4,0.519883
0.3,0.0,0.2,0.0,0.2,0.3,0.478055
0.1,0.0,0.2,0.3,0.0,0.4,0.590478
0.1,0.5,0.4,0.0,0.0,0.0,0.480959
0.3,0.0,0.4,0.0,0.1,0.2,0.4976359999999999
0.0,0.0,0.1,0.0,0.9,0.0,0.4314699999999999
0.0,0.1,0.9,0.0,0.0,0.0,0.450216
0.0,0.0,0.1,0.5,0.1,0.3,0.4981279999999999
0.7,0.0,0.1,0.0,0.0,0.2,0.7215550000000001
0.0,0.1,0.3,0.3,0.3,0.0,0.433104
0.2,0.2,0.3,0.3,0.0,0.0,0.4911729999999999
0.3,0.0,0.2,0.4,0.1,0.0,0.46345
0.2,0.0,0.2,0.3,0.0,0.3,0.559742
0.2,0.1,0.0,0.0,0.6,0.1,0.418512
0.1,0.4,0.0,0.0,0.5,0.0,0.417989
0.4,0.4,0.1,0.0,0.1,0.0,0.419697
0.0,0.2,0.6,0.1,0.0,0.1,0.477677
0.6,0.0,0.2,0.0,0.1,0.1,0.495314
0.1,0.0,0.0,0.0,0.4,0.5,0.4327859999999999
0.1,0.0,0.0,0.2,0.2,0.5,0.4489979999999999
0.0,0.1,0.1,0.7,0.1,0.0,0.379139
0.1,0.2,0.0,0.4,0.0,0.3,0.510116
0.8,0.1,0.0,0.0,0.0,0.1,0.596696
0.0,0.2,0.4,0.0,0.4,0.0,0.402607
0.1,0.3,0.0,0.0,0.0,0.6,0.514314
0.2,0.3,0.3,0.0,0.2,0.0,0.395663
0.5,0.0,0.3,0.1,0.1,0.0,0.462806
0.1,0.0,0.0,0.0,0.7,0.2,0.434301
0.6,0.0,0.1,0.0,0.1,0.2,0.507119
0.0,0.0,0.4,0.1,0.4,0.1,0.449764
0.0,0.2,0.0,0.4,0.3,0.1,0.437485
0.5,0.0,0.0,0.1,0.0,0.4,0.5690109999999999
0.1,0.0,0.0,0.6,0.2,0.1,0.4701619999999999
0.0,0.0,0.1,0.5,0.4,0.0,0.416944
0.1,0.0,0.2,0.0,0.7,0.0,0.419548
0.1,0.4,0.0,0.5,0.0,0.0,0.45876
0.0,0.4,0.2,0.1,0.3,0.0,0.433522
0.0,0.1,0.5,0.3,0.0,0.1,0.5138550000000001
0.1,0.2,0.0,0.2,0.0,0.5,0.5488970000000001
0.2,0.2,0.0,0.3,0.3,0.0,0.407568
0.2,0.0,0.3,0.0,0.0,0.5,0.587607
0.6,0.0,0.0,0.0,0.4,0.0,0.441029
0.0,0.5,0.2,0.0,0.3,0.0,0.452742
0.0,0.3,0.0,0.5,0.2,0.0,0.412372
0.4,0.0,0.4,0.1,0.0,0.1,0.6386689999999999
0.3,0.0,0.0,0.3,0.0,0.4,0.615426
0.1,0.1,0.7,0.0,0.0,0.1,0.511799
0.0,0.2,0.5,0.0,0.2,0.1,0.462114
0.0,0.5,0.0,0.3,0.2,0.0,0.405261
0.5,0.0,0.2,0.2,0.1,0.0,0.478865
0.0,0.4,0.0,0.2,0.3,0.1,0.419821
0.0,0.2,0.3,0.2,0.0,0.3,0.54669
0.4,0.0,0.3,0.0,0.3,0.0,0.412214
0.1,0.0,0.2,0.0,0.0,0.7,0.585413
0.4,0.1,0.5,0.0,0.0,0.0,0.58796
0.0,0.7,0.0,0.3,0.0,0.0,0.466317
0.1,0.5,0.3,0.0,0.0,0.1,0.497954
0.4,0.0,0.0,0.0,0.2,0.4,0.46784
0.3,0.0,0.2,0.3,0.2,0.0,0.429408
0.0,0.4,0.0,0.0,0.6,0.0,0.4190689999999999
0.4,0.1,0.0,0.2,0.0,0.3,0.5567479999999999
0.3,0.2,0.0,0.3,0.0,0.2,0.5141
0.0,0.4,0.0,0.3,0.0,0.3,0.523017
0.0,0.0,0.6,0.2,0.1,0.1,0.494556
0.1,0.2,0.3,0.0,0.4,0.0,0.411016
0.2,0.3,0.4,0.0,0.0,0.1,0.527583
0.1,0.5,0.0,0.3,0.0,0.1,0.498788
0.1,0.0,0.3,0.4,0.0,0.2,0.578216
0.8,0.0,0.1,0.0,0.1,0.0,0.522817
0.0,0.1,0.0,0.0,0.2,0.7,0.47015
0.1,0.0,0.0,0.3,0.4,0.2,0.429085
0.0,0.1,0.4,0.1,0.0,0.4,0.5800489999999999
0.0,0.4,0.0,0.1,0.0,0.5,0.525287
0.1,0.0,0.4,0.3,0.2,0.0,0.441137
0.0,0.1,0.2,0.4,0.0,0.3,0.538168
0.0,0.0,0.3,0.1,0.2,0.4,0.462175
0.1,0.6,0.1,0.2,0.0,0.0,0.468506
0.0,0.2,0.0,0.3,0.1,0.4,0.4671939999999999
0.0,0.0,0.1,0.0,0.7,0.2,0.435505
0.0,0.0,0.0,0.6,0.3,0.1,0.447922
0.0,0.7,0.2,0.0,0.1,0.0,0.4305859999999999
0.1,0.0,0.6,0.1,0.2,0.0,0.4541779999999999
0.3,0.2,0.0,0.2,0.3,0.0,0.394845
0.2,0.2,0.0,0.0,0.5,0.1,0.407978
0.0,0.7,0.0,0.1,0.0,0.2,0.4816029999999999
0.0,0.0,0.2,0.2,0.1,0.5,0.499075
0.0,0.4,0.3,0.0,0.2,0.1,0.460391
0.1,0.2,0.5,0.0,0.2,0.0,0.414814
0.0,0.4,0.3,0.2,0.1,0.0,0.4135569999999999
0.3,0.0,0.2,0.0,0.0,0.5,0.611406
0.2,0.0,0.3,0.5,0.0,0.0,0.499537
0.1,0.0,0.0,0.7,0.1,0.1,0.48851
0.0,0.0,0.1,0.1,0.7,0.1,0.408472
0.0,0.2,0.4,0.0,0.3,0.1,0.457604
0.0,0.3,0.3,0.0,0.3,0.1,0.4609859999999999
0.0,0.6,0.0,0.0,0.3,0.1,0.446104
0.0,0.4,0.0,0.4,0.0,0.2,0.5060600000000001
0.4,0.0,0.1,0.3,0.0,0.2,0.572371
0.0,0.5,0.2,0.1,0.2,0.0,0.4232439999999999
0.0,0.0,0.0,0.0,0.4,0.6,0.449646
0.0,0.0,0.0,0.1,0.3,0.6,0.455132
0.0,0.3,0.4,0.2,0.0,0.1,0.493452
0.5,0.1,0.0,0.1,0.0,0.3,0.569685
0.0,0.0,0.3,0.3,0.4,0.0,0.446626
0.6,0.0,0.0,0.0,0.0,0.4,0.6234149999999999
0.0,0.1,0.0,0.7,0.2,0.0,0.4234159999999999
0.0,0.1,0.0,0.1,0.3,0.5,0.440582
0.1,0.1,0.0,0.7,0.1,0.0,0.474053
0.2,0.0,0.1,0.0,0.2,0.5,0.477278
0.1,0.3,0.0,0.6,0.0,0.0,0.4710319999999999
0.0,0.0,0.5,0.5,0.0,0.0,0.465398
0.1,0.3,0.1,0.5,0.0,0.0,0.4761859999999999
0.0,0.3,0.2,0.4,0.1,0.0,0.416891
0.0,0.1,0.1,0.0,0.0,0.8,0.577292
0.3,0.5,0.1,0.1,0.0,0.0,0.493847
0.1,0.0,0.3,0.4,0.2,0.0,0.441531
0.2,0.0,0.0,0.1,0.4,0.3,0.442505
0.1,0.0,0.0,0.4,0.5,0.0,0.462792
0.0,0.0,0.0,0.6,0.4,0.0,0.4287319999999999
0.1,0.0,0.4,0.3,0.0,0.2,0.5862189999999999
0.0,0.2,0.0,0.2,0.3,0.3,0.437068
0.3,0.1,0.0,0.3,0.0,0.3,0.547534
0.0,0.0,0.0,0.3,0.0,0.7,0.5613229999999999
0.3,0.1,0.1,0.0,0.0,0.5,0.5898260000000001
0.4,0.5,0.1,0.0,0.0,0.0,0.492096
0.0,0.2,0.0,0.1,0.5,0.2,0.434547
0.0,0.1,0.0,0.0,0.6,0.3,0.4349479999999999
0.0,0.2,0.5,0.2,0.1,0.0,0.4282189999999999
0.2,0.0,0.4,0.1,0.3,0.0,0.426527
0.1,0.1,0.0,0.6,0.2,0.0,0.448464
0.0,0.0,0.5,0.2,0.3,0.0,0.482609
0.0,0.1,0.0,0.3,0.6,0.0,0.418214
0.6,0.2,0.0,0.1,0.0,0.1,0.545683
0.0,0.5,0.2,0.1,0.0,0.2,0.506366
0.0,0.0,0.4,0.1,0.2,0.3,0.4620229999999999
0.3,0.3,0.3,0.0,0.0,0.1,0.515422
0.0,0.0,0.1,0.0,0.8,0.1,0.410379
0.4,0.0,0.0,0.0,0.1,0.5,0.486185
0.0,0.0,0.1,0.0,0.1,0.8,0.5070060000000001
0.3,0.0,0.2,0.1,0.0,0.4,0.61736
0.0,0.1,0.7,0.0,0.2,0.0,0.4161189999999999
0.4,0.1,0.0,0.0,0.1,0.4,0.4771189999999999
0.0,0.0,0.4,0.2,0.0,0.4,0.576414
0.5,0.3,0.0,0.1,0.1,0.0,0.444341
0.0,0.2,0.1,0.2,0.5,0.0,0.4235109999999999
0.0,0.6,0.1,0.0,0.3,0.0,0.4511529999999999
0.0,0.0,0.3,0.6,0.1,0.0,0.408346
0.2,0.5,0.0,0.1,0.0,0.2,0.5030720000000001
0.1,0.1,0.1,0.7,0.0,0.0,0.475756
0.4,0.1,0.0,0.2,0.3,0.0,0.409222
0.2,0.1,0.0,0.5,0.2,0.0,0.43506
0.0,0.1,0.0,0.0,0.3,0.6,0.446201
0.0,0.4,0.0,0.0,0.2,0.4,0.464533
0.0,0.8,0.0,0.1,0.0,0.1,0.481307
0.0,0.2,0.2,0.0,0.3,0.3,0.445772
0.0,0.0,0.1,0.2,0.7,0.0,0.409112
0.0,0.2,0.1,0.0,0.7,0.0,0.390419
0.3,0.1,0.0,0.4,0.0,0.2,0.53866
0.3,0.0,0.2,0.2,0.3,0.0,0.408389
0.0,0.0,0.3,0.5,0.0,0.2,0.554232
0.3,0.2,0.0,0.0,0.3,0.2,0.398937
0.0,0.0,0.2,0.1,0.2,0.5,0.4761479999999999
0.5,0.0,0.2,0.1,0.2,0.0,0.435172
0.3,0.0,0.0,0.0,0.6,0.1,0.433902
0.1,0.1,0.0,0.0,0.8,0.0,0.425038
0.0,0.0,0.1,0.3,0.3,0.3,0.439808
0.0,0.4,0.2,0.0,0.0,0.4,0.530722
0.3,0.2,0.3,0.0,0.2,0.0,0.382571
0.0,0.0,0.0,0.2,0.4,0.4,0.430051
0.0,0.1,0.2,0.3,0.0,0.4,0.562513
0.1,0.2,0.3,0.0,0.0,0.4,0.5535140000000001
0.3,0.1,0.0,0.4,0.2,0.0,0.4256899999999999
0.4,0.2,0.0,0.3,0.1,0.0,0.434277
0.0,0.5,0.1,0.0,0.1,0.3,0.470087
0.7,0.1,0.0,0.0,0.2,0.0,0.434855
0.4,0.0,0.3,0.3,0.0,0.0,0.627835
0.0,0.0,0.0,0.1,0.7,0.2,0.441689
